-0.05066261784803966,-0.871792600702347,-0.3036270564618095,0.4898751487477581,-0.9527909584921224,0.9057539343955321,0.32016114289160597,-0.4503815280186895,-1.223378594517822,-0.9745386242866516
-0.030792052674499228,-0.6627233222821212,0.16593258997485694,0.7488643389181701,-0.9861370977629003,-0.12886834575362513,0.3678916632286141,-0.5024259449470031,-1.75974624180748,-0.9635030627250671
-0.06634461119906399,-0.28372799962179207,0.6639712018828458,0.9589048035288051,-0.747758144770252,-1.3226633563407617,0.5172785858566067,-0.653592923358843,-4.723915310262938,-0.8910788297653198
-0.1607234107895,0.3098161583273705,0.9997165809027126,0.950796480872363,0.023806676966557513,-2.411472401612069,0.7038421611373689,-1.1789491188640402,-4.965671383971482,-0.9867890477180481
-0.29252750822761436,0.9375753648773371,-0.25744433535020583,0.3477821662695318,0.9662931305748224,-2.34774561341996,1.029626542789722,-2.2365320510569275,-4.598093081167307,0.8682127594947815
-0.3545548803741626,0.8588373158221441,-0.9109344010411891,-0.5122484406529851,-0.41255122954577433,-0.3347399750022584,0.8862032138099778,-1.3941257478035909,-5.125697935502714,-0.9335895776748657
-0.3711190120055831,0.010460723954554408,-0.1430751704384446,-0.9999452851303148,-0.9897118245246997,-0.47537971301410986,1.127545639062364,-0.6727503364457041,-5.143293041435205,0.9738901853561401
-0.3903679435237315,-0.8893956293176106,0.5627941885979226,-0.4571382882134588,-0.8265970610160708,-0.5817237439951743,0.9579954656156431,-0.9314640820821216,-3.740958277359648,0.9999570846557617
-0.420522576910663,-0.9316282809792937,0.9541933682926356,0.36341263885501585,0.2991906013001659,-0.5233587290996585,0.832892679445463,-1.7118256713019366,-4.2220104844605295,0.9742717146873474
-0.45773763170466264,-0.21041391456602965,-0.8210572289449084,0.977612389731738,0.5708458870810127,-0.8309135881058715,0.8765327942113867,-1.9060907250615642,-5.185434294978215,0.9723168611526489
-0.4682979272768117,0.4194728819301767,-0.7179244554398875,0.9077678675328799,-0.6961210212896468,0.4252411163944522,0.47924163494574856,-1.104432752120291,-4.9420403029773725,0.9801831245422363
