1.396860599517822266e+00,7.638549059629440308e-02,-1.116263866424560547e+00,1.300623416900634766e-01,-1.607007831335067749e-01,9.820728898048400879e-01,1.195457458496093750e+00,-3.292401790618896484e+00,-2.526826560497283936e-01,-4.413461983203887939e-01,-1.792289167642593384e-01,-4.122080802917480469e-01,-2.400731444358825684e-01,-6.375808268785476685e-02,1.019270777702331543e+00,1.469850659370422363e+00
-5.106077194213867188e-01,1.154125809669494629e+00,1.658251881599426270e-01,5.653369426727294922e-01,3.753623962402343750e-01,-9.611184597015380859e-01,-5.739062428474426270e-01,5.223593711853027344e-01,1.635200530290603638e-01,1.521364748477935791e-01,6.376278400421142578e-01,-1.870387047529220581e-01,-6.982551217079162598e-01,2.121181488037109375e-01,3.699316680431365967e-01,3.010711371898651123e-01
-7.988408952951431274e-02,-3.543679237365722656e+00,-7.128351926803588867e-02,1.472255706787109375e+00,-2.306558132171630859e+00,-3.465760469436645508e+00,-1.588482379913330078e+00,2.199367046356201172e+00,3.973787724971771240e-01,-1.330036401748657227e+00,-2.495019674301147461e+00,-8.415558189153671265e-02,1.726728677749633789e+00,3.065084934234619141e+00,5.549187660217285156e-01,-6.844646334648132324e-01
-8.896173238754272461e-01,2.786499857902526855e-01,-1.290039122104644775e-01,-1.002619504928588867e+00,-3.956424295902252197e-01,6.769318878650665283e-02,1.316014647483825684e+00,2.357232570648193359e-01,1.468249440193176270e+00,1.300021886825561523e+00,1.101434156298637390e-01,-7.522536516189575195e-01,-5.728269815444946289e-01,7.323508262634277344e-01,4.336183965206146240e-01,4.838613420724868774e-02
7.115508913993835449e-01,7.035068869590759277e-01,5.650954246520996094e-01,5.483911037445068359e-01,3.441908657550811768e-01,-1.335363984107971191e+00,-1.379475116729736328e+00,-2.378329992294311523e+00,-2.394891500473022461e+00,-1.338014900684356689e-01,1.194017887115478516e+00,5.889612808823585510e-02,-8.518440723419189453e-01,-7.242346405982971191e-01,1.077019572257995605e+00,9.104216843843460083e-02
9.554201960563659668e-01,1.118885159492492676e+00,-1.257485866546630859e+00,6.236783266067504883e-01,3.472404181957244873e-01,8.711296916007995605e-01,1.048796847462654114e-01,-6.557995826005935669e-02,-1.358622163534164429e-01,1.401038169860839844e+00,1.620810180902481079e-01,-5.221126079559326172e-01,1.328677892684936523e+00,-1.424377202987670898e+00,1.226748824119567871e+00,2.870684862136840820e-01
-3.867291927337646484e+00,7.961041331291198730e-01,3.226279318332672119e-01,-3.711090236902236938e-02,2.946730852127075195e-01,-8.064914941787719727e-01,6.650042533874511719e-01,1.741985380649566650e-01,7.746566534042358398e-01,-1.147256016731262207e+00,-8.359755873680114746e-01,8.117040395736694336e-01,-4.681912064552307129e-01,5.801423788070678711e-01,-1.152210235595703125e+00,-8.127603530883789062e-01
1.375639289617538452e-01,6.825582981109619141e-01,-1.375620961189270020e-01,7.670456767082214355e-01,5.187106132507324219e-01,-1.510744541883468628e-01,2.607428133487701416e-01,7.032359242439270020e-01,3.361498415470123291e-01,1.570578068494796753e-01,2.891653776168823242e-02,-1.340711563825607300e-01,-2.848948001861572266e+00,5.423778891563415527e-01,-4.470372676849365234e+00,-2.077664852142333984e+00
3.461551666259765625e-01,1.047549992799758911e-01,2.849648892879486084e-01,5.980207920074462891e-01,3.869207203388214111e-01,-1.702663660049438477e+00,8.732646703720092773e-02,-2.504969120025634766e+00,3.305744528770446777e-01,1.161398962140083313e-01,8.404513001441955566e-01,-5.125837922096252441e-01,-6.384614109992980957e-01,-3.053845167160034180e-01,-1.061805915832519531e+01,-3.555070608854293823e-02
1.161076799035072327e-01,1.001897156238555908e-01,4.371935427188873291e-01,-5.016984343528747559e-01,-3.387835994362831116e-02,7.363970279693603516e-01,-1.606036782264709473e+00,1.120286107063293457e+00,4.107055813074111938e-02,-2.357046842575073242e+00,-1.916420310735702515e-01,2.754985690116882324e-01,1.514191269874572754e+00,6.643328070640563965e-01,4.659917354583740234e-01,1.155778765678405762e+00
