3.927218019962310791e-01,8.777060508728027344e-01,-7.140732407569885254e-01,-5.688799023628234863e-01,-2.752477169036865234e+00,1.252233743667602539e+00,2.708615958690643311e-01,4.928684830665588379e-01,-1.249438598752021790e-01,1.410295665264129639e-01,1.275777816772460938e-01,2.815670073032379150e-01,-6.239010691642761230e-01,-4.746878445148468018e-01,-1.214415952563285828e-01,-3.883551061153411865e-02,-2.089445143938064575e-01,-9.598007798194885254e-01,4.951314628124237061e-01,4.998632967472076416e-01,9.446699023246765137e-01,5.346409678459167480e-01,3.914047777652740479e-01,9.356285333633422852e-01,-2.287984490394592285e-01,-5.047202110290527344e-01,8.896462917327880859e-01,1.173931211233139038e-01,6.847792863845825195e-01,-1.989592671394348145e+00,7.059898376464843750e-01,-1.609983682632446289e+00,3.907755762338638306e-02,3.359557092189788818e-01,4.064421951770782471e-01,3.775543272495269775e-01,5.317482948303222656e-01,-3.035119771957397461e-01,-8.735616803169250488e-01,2.130144983530044556e-01,-1.073010087013244629e+00,3.451880812644958496e-01,1.000621080398559570e+00,9.961293339729309082e-01,4.637991487979888916e-01,3.678663074970245361e-01,3.911497592926025391e-01,-3.849781751632690430e-01,-2.279576063156127930e-01,1.842671751976013184e+00,4.824651181697845459e-01,9.648868441581726074e-01,-1.067427694797515869e-01,1.321457386016845703e+00,-1.194382071495056152e+00,7.116736769676208496e-01,-6.619522571563720703e-01,6.354877352714538574e-01,1.921512335538864136e-01,4.219305813312530518e-01,-5.781773328781127930e-01,1.095945477485656738e+00,-4.277508556842803955e-01,-1.799704670906066895e+00,9.636889696121215820e-01,3.519082367420196533e-01,-4.958899319171905518e-02,7.795998454093933105e-01,-1.576387137174606323e-01,-1.746050119400024414e+00,5.182538628578186035e-01,7.105758786201477051e-01,1.066468596458435059e+00,1.145322203636169434e+00,-6.135109663009643555e-01,7.614761590957641602e-01,-1.444623470306396484e+00,3.132295906543731689e-01,1.051868915557861328e+00,5.708245635032653809e-01,6.739237308502197266e-01,-9.478387832641601562e-01,-6.820175647735595703e-01,-5.965937972068786621e-01,8.637754321098327637e-01,-4.058447480201721191e-01,1.099013566970825195e+00,1.700442582368850708e-01,9.614588320255279541e-02,-9.172753095626831055e-01,8.825215697288513184e-01,-4.743677675724029541e-01,8.466907143592834473e-01,-6.189991906285285950e-02,1.472014904022216797e+00,-9.878910779953002930e-01,-8.707265257835388184e-01,1.313618302345275879e+00,1.089913025498390198e-01,2.031353712081909180e-01
-1.907368749380111694e-01,1.469613909721374512e-01,-1.331834912300109863e+00,-8.203173875808715820e-01,6.940054297447204590e-01,-1.824294179677963257e-01,2.885026335716247559e-01,2.623248994350433350e-01,-6.004766002297401428e-02,4.412069618701934814e-01,8.348486572504043579e-02,6.688742041587829590e-01,-5.287647247314453125e-01,-5.116437096148729324e-03,1.373861134052276611e-01,-7.791273593902587891e-01,3.175694346427917480e-01,6.365316510200500488e-01,-1.027642935514450073e-01,1.871361732482910156e+00,3.099511563777923584e-01,2.246743589639663696e-01,7.961541414260864258e-01,-4.617522656917572021e-01,1.101666927337646484e+00,-1.669276833534240723e+00,-3.498888909816741943e-01,-9.934301972389221191e-01,-2.354380190372467041e-01,-1.002980947494506836e+00,1.198348924517631531e-01,-1.122606396675109863e+00,3.590777218341827393e-01,-9.482893347740173340e-01,3.088560402393341064e-01,5.451894998550415039e-01,1.103727221488952637e+00,7.555555701255798340e-01,-8.534913659095764160e-01,1.049939393997192383e+00,1.502960771322250366e-01,1.464989632368087769e-01,1.084093570709228516e+00,6.171442866325378418e-01,9.785003066062927246e-01,8.767277002334594727e-02,4.266639053821563721e-01,-1.697379708290100098e+00,3.457759916782379150e-01,7.449766397476196289e-01,-9.632304906845092773e-01,1.842949688434600830e-01,1.386393308639526367e+00,2.383143454790115356e-01,-1.142968416213989258e+00,7.859243750572204590e-01,7.779286503791809082e-01,7.688173651695251465e-01,-1.171497330069541931e-01,1.109492421150207520e+00,1.622588038444519043e-01,4.923299849033355713e-01,-7.025411725044250488e-02,1.124027848243713379e+00,-4.990159571170806885e-01,-5.046743750572204590e-01,-1.582056403160095215e+00,-6.664172410964965820e-01,1.150756239891052246e+00,7.460840344429016113e-01,-8.634422421455383301e-01,-1.526378281414508820e-02,-1.724082082509994507e-01,-1.634350657463073730e+00,-3.416689634323120117e-01,-1.045764759182929993e-01,7.803062349557876587e-02,4.641565978527069092e-01,-2.439286947250366211e+00,7.390730381011962891e-01,2.187795341014862061e-01,5.837546288967132568e-02,-2.113851547241210938e+00,-1.152828931808471680e-01,2.164217084646224976e-01,2.695085406303405762e-01,-1.339782357215881348e+00,-1.461991786956787109e+00,-7.930243611335754395e-01,5.648789554834365845e-02,2.168931961059570312e+00,-5.119426250457763672e-01,-8.315367698669433594e-01,1.050103187561035156e+00,-3.764798343181610107e-01,3.410743772983551025e-01,-7.031127810478210449e-01,7.901205420494079590e-01,-4.217945039272308350e-01,3.563630878925323486e-01
-1.127671971917152405e-01,-2.190481185913085938e+00,5.627159960567951202e-03,4.235824942588806152e-01,-1.046501919627189636e-01,-5.915024876594543457e-01,7.198634743690490723e-01,-9.302984923124313354e-02,4.930966198444366455e-01,7.954531311988830566e-01,1.116835832595825195e+00,6.717033386230468750e-01,-2.866611480712890625e-01,3.841161131858825684e-01,6.754820942878723145e-01,6.932796835899353027e-01,-1.326931118965148926e+00,-1.142833471298217773e+00,5.655258297920227051e-01,-3.160643875598907471e-01,6.106465458869934082e-01,6.451453566551208496e-01,1.867358386516571045e-01,-3.919952809810638428e-01,2.843053638935089111e-01,9.293197393417358398e-01,-8.721258640289306641e-01,-1.056171655654907227e+00,1.799743324518203735e-01,-2.345905452966690063e-01,-2.120744585990905762e-01,-2.278854511678218842e-02,3.088861107826232910e-01,-4.508197605609893799e-01,1.215903282165527344e+00,1.313299536705017090e-01,-3.377226591110229492e-01,-7.186097651720046997e-02,4.649148583412170410e-01,1.106780529022216797e+00,6.297564506530761719e-01,1.984400302171707153e-01,3.705060109496116638e-02,-7.097426056861877441e-01,-5.000820755958557129e-01,-3.130409121513366699e-01,-4.195609316229820251e-02,7.479605078697204590e-02,-1.135419964790344238e+00,4.257406890392303467e-01,-9.308933615684509277e-01,6.153782010078430176e-01,-1.449239373207092285e+00,7.712399363517761230e-01,-1.335137784481048584e-01,-5.215451717376708984e-01,-1.580773591995239258e-01,-1.215221405029296875e+00,-1.564231157302856445e+00,4.222729802131652832e-01,-2.896889150142669678e-01,3.803336024284362793e-01,-5.487923622131347656e-01,3.908709585666656494e-01,5.247056484222412109e-01,7.287368923425674438e-02,1.425069719552993774e-01,3.555026650428771973e-01,-3.706115484237670898e-01,8.513708114624023438e-01,4.048000648617744446e-02,2.369825243949890137e-01,-2.270798981189727783e-01,-2.978894673287868500e-02,6.800087690353393555e-01,7.535115480422973633e-01,-5.684877038002014160e-01,-1.892837762832641602e+00,5.620095729827880859e-01,1.896812558174133301e+00,6.022825837135314941e-02,5.930135250091552734e-01,-5.797972679138183594e-01,3.845784664154052734e-01,-1.575505882501602173e-01,1.183254957199096680e+00,1.153881996870040894e-01,-8.347823619842529297e-01,8.729964494705200195e-01,-2.420978307723999023e+00,3.444632589817047119e-01,-7.328552603721618652e-01,-3.331070542335510254e-01,-2.549427449703216553e-01,5.983594655990600586e-01,-2.607094943523406982e-01,-4.581657648086547852e-01,7.223449349403381348e-01,1.051781177520751953e+00,5.737084746360778809e-01
2.206776142120361328e-01,-4.917852282524108887e-01,-3.608328700065612793e-01,1.264163851737976074e+00,-1.202131628990173340e+00,-8.309900760650634766e-01,-7.767950296401977539e-01,1.950296014547348022e-01,1.213454604148864746e+00,4.025824666023254395e-01,-3.335801064968109131e-01,5.612512826919555664e-01,-3.628566563129425049e-01,2.024416327476501465e-01,-9.782566428184509277e-01,-4.592764675617218018e-01,-1.068642258644104004e+00,-1.360662341117858887e+00,-2.905588150024414062e-01,-1.007083952426910400e-01,1.051706671714782715e+00,8.393036723136901855e-01,4.192683100700378418e-01,-2.340395748615264893e-01,3.681614249944686890e-02,4.613321721553802490e-01,-1.460506200790405273e+00,1.432182788848876953e+00,1.908828020095825195e-01,2.043428570032119751e-01,9.692719578742980957e-01,-2.007283270359039307e-01,3.342333436012268066e-01,-1.133251190185546875e+00,4.243990182876586914e-01,2.361180260777473450e-02,1.814762651920318604e-01,-1.079486250877380371e+00,1.011771857738494873e-01,9.599358439445495605e-01,-2.257852554321289062e+00,3.930080533027648926e-01,-6.904079914093017578e-01,-5.765847563743591309e-01,9.032948613166809082e-01,5.981450080871582031e-01,1.558433055877685547e+00,1.598896682262420654e-01,-1.917170047760009766e+00,8.733292818069458008e-01,2.499035000801086426e-02,5.443147420883178711e-01,2.578899860382080078e-01,1.260846614837646484e+00,-1.457354426383972168e+00,-2.577998340129852295e-01,9.311846494674682617e-01,4.279683232307434082e-01,6.093206405639648438e-01,6.454949378967285156e-01,3.039244115352630615e-01,1.117242813110351562e+00,-4.184718728065490723e-01,-5.962248444557189941e-01,1.001574516296386719e+00,1.245578169822692871e+00,3.256946504116058350e-01,1.509226709604263306e-01,-1.205904930830001831e-01,-8.316701650619506836e-01,7.017664611339569092e-02,4.966268688440322876e-02,-6.856341361999511719e-01,-1.317238807678222656e+00,-1.990603283047676086e-02,1.887515485286712646e-01,-7.115655392408370972e-02,-2.857372462749481201e-01,1.366418719291687012e+00,1.080962181091308594e+00,-4.402379691600799561e-01,4.944860935211181641e-01,3.870801329612731934e-01,8.234367370605468750e-01,6.459450721740722656e-01,3.963158726692199707e-01,3.553065061569213867e-01,-2.276366949081420898e-01,-1.884152293205261230e-01,9.574392437934875488e-02,-1.055653840303421021e-01,-1.715422123670578003e-01,-7.879945635795593262e-01,1.012483716011047363e+00,-2.983227744698524475e-02,-5.775028467178344727e-01,-1.371996045112609863e+00,-1.197184562683105469e+00,-3.814465999603271484e+00,9.306295961141586304e-02
4.100432991981506348e-01,-5.269727110862731934e-01,2.163597643375396729e-01,-3.634663522243499756e-01,1.837144047021865845e-01,1.693369030952453613e+00,-1.307895541191101074e+00,-2.382839620113372803e-01,5.686703324317932129e-01,1.065291643142700195e+00,-1.599035620689392090e+00,1.321720600128173828e+00,3.269779980182647705e-01,4.742159545421600342e-01,3.039143979549407959e-01,2.067930847406387329e-01,5.670458823442459106e-02,7.983534932136535645e-01,-1.782631129026412964e-01,7.487757802009582520e-01,4.188566505908966064e-01,8.526334166526794434e-01,-2.794355154037475586e-01,-9.702120423316955566e-01,1.024474501609802246e+00,-3.888663649559020996e-02,-1.966418325901031494e-01,-4.842990040779113770e-01,8.464127779006958008e-01,-1.135967612266540527e+00,5.568382889032363892e-02,1.492209136486053467e-01,2.370587885379791260e-01,7.804606556892395020e-01,-7.097796350717544556e-02,4.680652022361755371e-01,-1.269785881042480469e+00,-1.584278106689453125e+00,-1.012151911854743958e-01,3.688357174396514893e-01,2.608362026512622833e-02,-1.053462475538253784e-01,-2.210425436496734619e-01,-3.071275353431701660e-01,8.068994432687759399e-02,5.576882362365722656e-01,-4.784685969352722168e-01,6.257452368736267090e-01,3.386577963829040527e-01,1.042737662792205811e-01,-3.333591520786285400e-01,4.233079552650451660e-01,-2.616606354713439941e-01,1.002322807908058167e-01,2.573762834072113037e-01,8.538689464330673218e-02,-5.846309065818786621e-01,-5.680943727493286133e-01,-5.361294746398925781e-01,7.242529392242431641e-01,-6.295357346534729004e-01,9.831008911132812500e-01,-5.941623449325561523e-01,1.426962018013000488e-01,-1.160359233617782593e-01,-9.792689979076385498e-02,7.389318943023681641e-01,-1.180610656738281250e+00,-4.459376633167266846e-01,-3.448635041713714600e-01,5.441461801528930664e-01,5.938616991043090820e-01,-2.122787237167358398e+00,-1.519348144531250000e+00,-1.517149060964584351e-01,2.579914331436157227e-01,-6.516112480312585831e-03,-1.891864836215972900e-01,-7.313139438629150391e-01,5.658740401268005371e-01,-1.540009737014770508e+00,8.622942566871643066e-01,-4.955677092075347900e-01,1.095653772354125977e+00,-2.055649012327194214e-01,2.456154525279998779e-01,-8.709433674812316895e-01,6.026792526245117188e-01,-1.087100356817245483e-01,-3.299446702003479004e-01,-8.001019805669784546e-02,1.010076045989990234e+00,-8.967188596725463867e-01,-9.441647678613662720e-02,1.443465501070022583e-01,5.484389513731002808e-02,-2.184071242809295654e-01,-3.449554145336151123e-01,3.112005293369293213e-01,-1.213227733969688416e-01
-7.486714720726013184e-01,9.633231163024902344e-02,1.972153335809707642e-01,-4.944492578506469727e-01,6.415624618530273438e-01,6.361589431762695312e-01,-3.629568815231323242e-01,-1.101097941398620605e+00,-6.099837422370910645e-01,-4.788940250873565674e-01,-3.405079543590545654e-01,1.059930205345153809e+00,-3.093783855438232422e-01,1.060278415679931641e+00,1.235506296157836914e+00,7.681655883789062500e-01,-1.420315146446228027e+00,3.705549240112304688e-01,1.091698050498962402e+00,5.083494186401367188e-01,-6.504216790199279785e-01,6.903963685035705566e-01,-5.655421614646911621e-01,-5.922656059265136719e-01,-4.185195267200469971e-01,-8.656733036041259766e-01,-8.726290464401245117e-01,8.764712810516357422e-01,-1.876552104949951172e-01,7.545619010925292969e-01,-1.055025696754455566e+00,-1.044036507606506348e+00,2.981240153312683105e-01,-8.460574597120285034e-02,-1.905144602060317993e-01,-2.418143600225448608e-01,-1.336898088455200195e+00,5.732906460762023926e-01,3.709801435470581055e-01,1.859310269355773926e+00,1.427116274833679199e+00,1.205312728881835938e+00,-1.653801351785659790e-01,5.937414169311523438e-01,3.837341666221618652e-01,7.417323589324951172e-01,-8.931617140769958496e-01,1.203892529010772705e-01,6.132147908210754395e-01,8.653160929679870605e-01,1.832944005727767944e-01,2.212610691785812378e-01,5.369488596916198730e-01,7.752171158790588379e-01,4.907514899969100952e-02,-2.058520317077636719e+00,-3.281411886215209961e+00,-1.941193193197250366e-01,-5.323632359504699707e-01,4.874768555164337158e-01,-2.646245718002319336e+00,-3.209561407566070557e-01,-4.503530263900756836e-01,1.094710469245910645e+00,-6.422828435897827148e-01,4.491887092590332031e-01,1.928400993347167969e-01,9.858629666268825531e-03,7.658561468124389648e-01,-3.208270072937011719e-01,-5.013172626495361328e-01,9.280247092247009277e-01,-7.766188681125640869e-02,-4.610366523265838623e-01,-3.043404817581176758e-01,4.924147129058837891e-01,-2.065577268600463867e+00,2.776452898979187012e-01,6.216157078742980957e-01,8.415795564651489258e-01,1.720325469970703125e+00,7.793251425027847290e-02,1.120825052261352539e+00,8.544178307056427002e-02,-3.659376800060272217e-01,-1.287642002105712891e+00,1.568535417318344116e-01,-4.938017725944519043e-01,-1.166185975074768066e+00,-8.892735093832015991e-02,-1.461515784263610840e+00,4.547224342823028564e-01,-3.880741894245147705e-01,2.530838549137115479e-01,-7.658891081809997559e-01,-7.086135745048522949e-01,-1.564068913459777832e+00,6.395675539970397949e-01,-7.925623059272766113e-01,1.358115434646606445e+00
-8.843707442283630371e-01,-5.503304481506347656e+00,3.484302997589111328e+00,-2.051611661911010742e+00,-4.873742103576660156e+00,-3.941564321517944336e+00,1.886302351951599121e+00,6.512108802795410156e+00,-1.814303755760192871e+00,-1.370141953229904175e-01,2.564500331878662109e+00,5.164915084838867188e+00,3.272218704223632812e+00,-2.769870281219482422e+00,2.454066753387451172e+00,-4.630899906158447266e+00,1.924143791198730469e+00,2.414990663528442383e+00,-4.452133178710937500e+00,3.298537254333496094e+00,-4.216676235198974609e+00,-1.268152475357055664e+00,6.314065456390380859e+00,5.431378841400146484e+00,-6.011277437210083008e-01,7.545539379119873047e+00,-1.211191558837890625e+01,1.802892208099365234e+00,-3.766732692718505859e+00,-3.579678833484649658e-01,-1.698745369911193848e+00,1.352540254592895508e+00,7.049178600311279297e+00,-2.765242576599121094e+00,-8.853571414947509766e-01,-8.097874641418457031e+00,6.228989601135253906e+00,1.035495400428771973e+00,1.322727680206298828e+00,1.126872420310974121e+00,-4.334331154823303223e-01,8.204223632812500000e+00,-4.423098087310791016e+00,3.602507829666137695e+00,1.609388232231140137e+00,-2.825342893600463867e+00,-1.532870650291442871e+00,3.530540704727172852e+00,2.086197614669799805e+00,-4.181975841522216797e+00,-5.494419336318969727e-01,-5.224759101867675781e+00,-1.021376132965087891e+01,-1.652422189712524414e+00,-5.597854137420654297e+00,2.790246963500976562e+00,-2.630376577377319336e+00,1.542512655258178711e+00,2.758760213851928711e+00,-4.526762008666992188e+00,-8.574270009994506836e-01,-1.013135623931884766e+01,2.393845796585083008e+00,-2.267056107521057129e-01,-6.285392761230468750e+00,1.565540432929992676e+00,-1.790577650070190430e+00,4.376646995544433594e+00,1.001656204462051392e-01,1.981371268630027771e-02,-1.705300927162170410e+00,-4.592742443084716797e+00,-6.868649721145629883e-01,-4.518817663192749023e-01,-2.924945354461669922e+00,5.582301020622253418e-01,3.918992519378662109e+00,4.920270442962646484e+00,2.559228241443634033e-01,7.063713669776916504e-01,4.698487758636474609e+00,-6.597269535064697266e+00,3.438456296920776367e+00,2.120514392852783203e+00,-6.063810825347900391e+00,4.158645153045654297e+00,2.927909851074218750e+00,-5.976996421813964844e+00,2.583380699157714844e+00,4.395911216735839844e+00,-1.369356155395507812e+00,-1.019348239898681641e+01,-4.678635597229003906e+00,3.032394886016845703e+00,-5.653388977050781250e+00,2.273451089859008789e+00,-3.045143127441406250e+00,-1.319862008094787598e+00,3.992713987827301025e-01,-6.444126605987548828e+00
4.075570404529571533e-01,-1.421348750591278076e-01,-9.269164800643920898e-01,-1.520437151193618774e-01,2.533904612064361572e-01,8.528504520654678345e-03,1.198568008840084076e-02,7.170536518096923828e-01,1.279692947864532471e-01,9.276839345693588257e-02,-9.312246739864349365e-02,5.703071951866149902e-01,-1.228465080261230469e+00,7.706289887428283691e-01,-2.884882688522338867e-01,1.645866334438323975e-01,2.233028858900070190e-01,2.343846410512924194e-01,1.539985686540603638e-01,-2.494180053472518921e-01,1.346100926399230957e+00,5.421078801155090332e-01,-1.834711283445358276e-01,8.800008893013000488e-01,1.234822750091552734e+00,-1.225392103195190430e+00,8.301169872283935547e-01,4.415738582611083984e-01,1.439859271049499512e+00,7.113311886787414551e-01,-8.193005919456481934e-01,-1.683337092399597168e-01,7.721320390701293945e-01,2.643038928508758545e-01,4.582945704460144043e-01,1.106208562850952148e+00,-4.535442590713500977e-01,5.743395686149597168e-01,1.605530738830566406e+00,-5.028880238533020020e-01,-6.203880906105041504e-01,-1.578534245491027832e-01,-2.658617973327636719e+00,-7.128348946571350098e-01,4.546553194522857666e-01,4.349382519721984863e-01,4.971937537193298340e-01,-7.039750367403030396e-02,4.026082456111907959e-01,-1.040999770164489746e+00,-3.426537513732910156e-01,-6.307060718536376953e-01,9.894438385963439941e-01,5.419291257858276367e-01,-2.183642834424972534e-01,7.768889665603637695e-01,-4.888488948345184326e-01,4.463963210582733154e-01,6.398553252220153809e-01,3.020125925540924072e-01,2.332998365163803101e-01,9.214244037866592407e-02,9.264440089464187622e-02,5.163822174072265625e-01,-8.593155145645141602e-01,5.914277434349060059e-01,5.507804155349731445e-01,-7.869748026132583618e-02,-3.750982880592346191e-01,-4.074999690055847168e-01,-8.470212668180465698e-02,6.695517301559448242e-01,2.067327797412872314e-01,-2.403023242950439453e+00,1.681415915489196777e+00,5.155890583992004395e-01,5.309128016233444214e-02,-1.072140038013458252e-01,-2.849826216697692871e-01,3.746595084667205811e-01,1.846179813146591187e-01,5.299239754676818848e-01,-8.253098279237747192e-02,-1.320237636566162109e+00,-1.449525117874145508e+00,-8.222482800483703613e-01,-5.730749964714050293e-01,3.064632117748260498e-01,1.108215451240539551e+00,-3.691465556621551514e-01,-3.523033261299133301e-01,1.969101130962371826e-01,-2.730357646942138672e-01,1.846459507942199707e+00,-3.154801130294799805e-01,9.592474251985549927e-02,-4.844793379306793213e-01,9.581208825111389160e-01,-1.014566540718078613e+00,-2.593833506107330322e-01
1.280078738927841187e-01,1.328917145729064941e-01,3.643323108553886414e-02,-8.014214038848876953e-01,-2.040351152420043945e+00,6.471966207027435303e-02,-8.282383084297180176e-01,-2.084239244461059570e+00,1.058061793446540833e-01,7.394197583198547363e-01,1.340484380722045898e+00,7.543067932128906250e-01,-4.462329298257827759e-02,1.721281260251998901e-01,2.689999341964721680e-01,-2.553699910640716553e-01,-4.084510803222656250e-01,-2.856334686279296875e+00,-1.548344850540161133e+00,-4.389566928148269653e-02,2.845824360847473145e-01,-1.399427652359008789e-01,-2.330740243196487427e-01,1.760905832052230835e-01,-3.461482524871826172e-01,3.849371373653411865e-01,1.483316123485565186e-01,-6.859247088432312012e-01,-9.644988179206848145e-01,-1.113077282905578613e+00,-2.722787261009216309e-01,3.626613318920135498e-01,1.165450215339660645e+00,-1.052053049206733704e-01,1.585669279098510742e+00,-2.508391141891479492e-01,3.251833915710449219e-01,-9.830081462860107422e-02,1.046635434031486511e-01,-1.234479993581771851e-01,-5.383916497230529785e-01,1.375445604324340820e+00,-3.245550394058227539e-01,-2.097126282751560211e-02,3.397106528282165527e-01,1.123312786221504211e-01,-1.882129162549972534e-01,-2.191548109054565430e+00,-1.355394840240478516e+00,-7.966852188110351562e-02,-1.271141171455383301e-01,-1.703859269618988037e-01,-7.617350220680236816e-01,9.144906401634216309e-01,3.013593256473541260e-01,7.197387218475341797e-01,-3.423499464988708496e-01,-1.619917869567871094e+00,-1.028502583503723145e+00,6.638501882553100586e-01,4.255253076553344727e-01,-2.446334362030029297e-01,-7.254169583320617676e-01,-5.115237832069396973e-01,-8.200103640556335449e-01,8.143994212150573730e-01,1.324357628822326660e+00,-2.364762872457504272e-01,-1.559360742568969727e+00,6.127660274505615234e-01,-3.565083146095275879e-01,-8.713451772928237915e-02,-4.575754404067993164e-01,2.304847240447998047e-01,3.785296678543090820e-01,7.716500014066696167e-02,2.601837217807769775e-01,2.053899765014648438e+00,1.362854957580566406e+00,5.066362395882606506e-02,8.515682220458984375e-01,1.155248761177062988e+00,-1.102403521537780762e+00,5.387408658862113953e-02,-3.053469955921173096e-01,-7.828433513641357422e-01,-3.885347843170166016e-01,-2.809350490570068359e-01,-4.446211457252502441e-01,-1.316424012184143066e+00,-1.877464354038238525e-01,8.673182129859924316e-02,-7.208314538002014160e-02,7.176640629768371582e-01,-3.631568849086761475e-01,-1.618812799453735352e+00,-4.142059683799743652e-01,-5.095362663269042969e-01,-2.097479999065399170e-01,-1.085383743047714233e-01
5.951443314552307129e-01,3.741563856601715088e-01,2.887663841247558594e-01,-3.566740751266479492e-01,1.290193051099777222e-01,8.023626804351806641e-01,6.208686232566833496e-01,-6.962617039680480957e-01,2.062713950872421265e-01,8.479766845703125000e-01,-1.165072247385978699e-01,4.516564905643463135e-01,6.059086322784423828e-01,-6.090825200080871582e-01,5.710017085075378418e-01,-1.321896672248840332e+00,-8.195793628692626953e-01,-9.693480134010314941e-01,-1.042804941534996033e-01,3.237164616584777832e-01,-1.200846880674362183e-01,2.004377730190753937e-02,9.741711020469665527e-01,6.298683285713195801e-01,-3.259159326553344727e-01,-1.720222085714340210e-01,5.000559985637664795e-02,3.674377799034118652e-01,-1.115717530250549316e+00,-1.028217434883117676e+00,3.149991929531097412e-01,7.073491215705871582e-01,6.952367424964904785e-01,4.196038544178009033e-01,-5.061964392662048340e-01,7.646755576133728027e-01,-1.433399170637130737e-01,-9.841353297233581543e-01,-1.655842781066894531e+00,-2.814610302448272705e-01,9.756721258163452148e-01,-2.233152687549591064e-01,-2.597690224647521973e-01,-2.668475806713104248e-01,2.235781550407409668e-01,-1.499551415443420410e+00,-3.899337351322174072e-01,-2.978368103504180908e-01,5.619818568229675293e-01,5.429337024688720703e-01,-4.017879366874694824e-01,1.284050047397613525e-01,3.997121751308441162e-01,-1.074755191802978516e-01,3.176821172237396240e-01,4.985108971595764160e-01,6.403124332427978516e-01,-2.490640282630920410e-01,-1.604279875755310059e+00,6.671690344810485840e-01,1.188912630081176758e+00,9.149900823831558228e-02,8.274578452110290527e-01,-2.289399355649948120e-01,5.166406631469726562e-01,3.946954011917114258e-01,8.911441564559936523e-01,-9.204881787300109863e-01,-2.657165527343750000e+00,4.794275388121604919e-02,-3.560797572135925293e-01,2.485127449035644531e-01,7.651942223310470581e-02,-9.158449172973632812e-01,8.612221479415893555e-02,4.567390382289886475e-01,1.053932756185531616e-01,-2.258186191320419312e-01,2.414090186357498169e-01,6.503082513809204102e-01,-5.809443593025207520e-01,9.928083419799804688e-01,-2.873195335268974304e-02,6.869484186172485352e-01,-1.139088749885559082e+00,4.047284424304962158e-01,5.666871368885040283e-02,-1.323938965797424316e+00,7.558887600898742676e-01,2.785198688507080078e-01,-1.046452283859252930e+00,-4.144923388957977295e-01,-7.052601128816604614e-02,-2.375988960266113281e-01,-1.848366111516952515e-02,7.020789384841918945e-01,-6.992267966270446777e-01,-2.607094049453735352e-01,-1.825324177742004395e+00,8.221535086631774902e-01
