-1.675090640783309937e-01,-4.258252084255218506e-01,1.535771638154983521e-01,1.960176229476928711e-02,-1.522139012813568115e-01,2.509309053421020508e-01,1.999458223581314087e-01,-1.093444228172302246e-01,5.680281668901443481e-02,-2.973241508007049561e-01,1.585623919963836670e-01,-4.947495758533477783e-01,7.647585589438676834e-03,-1.493067443370819092e-01,7.877238988876342773e-01,-1.252487488090991974e-02,2.256293445825576782e-01,2.370685636997222900e-01,2.777551114559173584e-01,3.321838378906250000e-01,2.792510092258453369e-01,2.917149476706981659e-02,5.276340618729591370e-02,-2.259868010878562927e-02,1.142182871699333191e-01,6.559742093086242676e-01,3.657243773341178894e-02,6.509593725204467773e-01,-1.087675765156745911e-01,-3.461630344390869141e-01,3.393371999263763428e-01,1.414894685149192810e-02,3.549420535564422607e-01,3.164521157741546631e-01,2.944014966487884521e-01,3.052923977375030518e-01,2.137660384178161621e-01,2.814529836177825928e-02,9.488512761890888214e-03,5.092315003275871277e-02,8.404990285634994507e-02,-1.086208298802375793e-01,-1.386003009974956512e-02,1.162257604300975800e-02,-2.152086049318313599e-01,-4.542092978954315186e-01,9.469538927078247070e-02,-4.637607336044311523e-01,-1.833648793399333954e-02,-1.435524970293045044e-01,3.989684581756591797e-02,1.045391857624053955e-01,5.008158087730407715e-01,2.074984759092330933e-01,-3.607337176799774170e-02,-1.277991235256195068e-01,-7.890999317169189453e-03,-3.576000630855560303e-01,5.540751293301582336e-02,-3.400340080261230469e-01,-1.275948248803615570e-02,-8.729212731122970581e-02,3.528933227062225342e-02,-3.029692545533180237e-02,-5.077857971191406250e-01,-1.929255723953247070e-01,-2.313606813549995422e-02,4.034537374973297119e-01,-3.219204545021057129e-01,-1.628754311241209507e-03,-3.699135407805442810e-02,-1.700452715158462524e-01,2.805839478969573975e-01,-2.492313086986541748e-01,-3.778454363346099854e-01,2.528712451457977295e-01,1.168330162763595581e-01,-2.421920886263251305e-03,8.797474205493927002e-02,5.223221331834793091e-02
-5.606709420680999756e-02,2.620491981506347656e-01,3.079277276992797852e-01,-2.043751440942287445e-02,-3.597012162208557129e-02,1.304941028356552124e-01,9.914024174213409424e-02,3.168594241142272949e-01,-5.389422550797462463e-02,-1.406010091304779053e-01,-6.172056198120117188e-01,2.721251249313354492e-01,7.774775475263595581e-02,3.014996051788330078e-01,-3.268311321735382080e-01,8.916277438402175903e-03,1.787922233343124390e-01,5.475997924804687500e-02,-1.780960559844970703e-01,3.043416440486907959e-01,-2.980619966983795166e-01,-1.899239374324679375e-03,-3.016946017742156982e-01,2.044203132390975952e-01,-9.899465441703796387e-01,-2.641846239566802979e-01,4.412461817264556885e-01,3.911890089511871338e-02,-8.890572935342788696e-02,-2.338404534384608269e-03,-1.630917936563491821e-01,1.783619225025177002e-01,6.074585914611816406e-01,-3.623756766319274902e-01,2.937892675399780273e-01,5.413911938667297363e-01,-2.758227586746215820e-01,4.976426959037780762e-01,3.540459275245666504e-02,-5.584666132926940918e-01,-4.340427219867706299e-01,-3.509770706295967102e-02,-8.386570843867957592e-04,-1.062322035431861877e-02,7.805577013641595840e-03,1.018951088190078735e-01,-7.861084342002868652e-01,1.410938501358032227e-01,1.435107924044132233e-02,-3.649520128965377808e-02,-2.068921923637390137e-02,3.403272032737731934e-01,-7.571186870336532593e-02,9.954024106264114380e-02,4.672954604029655457e-02,-8.399328798986971378e-04,3.820940256118774414e-01,5.746962875127792358e-02,5.368351191282272339e-02,-2.403011173009872437e-01,1.477355416864156723e-02,4.193091094493865967e-01,-3.575525060296058655e-02,2.487530708312988281e-01,-7.002438418567180634e-03,-2.561917006969451904e-01,5.164582133293151855e-01,7.123823165893554688e-01,3.237063586711883545e-01,1.245756540447473526e-02,2.473602145910263062e-01,2.709419429302215576e-01,-3.169335424900054932e-01,-1.790195256471633911e-01,3.336156308650970459e-01,1.448249444365501404e-02,-1.139116808772087097e-01,-2.300175838172435760e-02,5.929924249649047852e-01,7.674244791269302368e-02
6.446306705474853516e-01,3.504247069358825684e-01,1.869334578514099121e-01,-1.271917857229709625e-02,-5.203713178634643555e-01,-4.288085699081420898e-01,-2.999081909656524658e-01,1.385442763566970825e-01,4.351422190666198730e-01,5.001376271247863770e-01,-2.247437089681625366e-01,-1.079111918807029724e-01,8.833541274070739746e-01,-1.216815635561943054e-01,-4.608917236328125000e-02,-1.144026033580303192e-02,-8.245607614517211914e-01,3.534947708249092102e-02,-7.857170887291431427e-03,7.598357200622558594e-01,1.343080699443817139e-01,1.620466709136962891e-01,2.915004193782806396e-01,4.224814772605895996e-01,5.905613303184509277e-02,2.834395170211791992e-01,-1.163017451763153076e-01,-4.676948189735412598e-01,-1.219658106565475464e-01,3.497055172920227051e-01,-3.797690197825431824e-02,2.361210137605667114e-01,-2.793697118759155273e-01,7.797647267580032349e-02,-5.409279465675354004e-01,3.192545771598815918e-01,1.365680396556854248e-01,5.211421847343444824e-01,-2.443014085292816162e-02,5.093159675598144531e-01,1.589133441448211670e-01,-8.843799680471420288e-02,6.357213258743286133e-01,-1.299808081239461899e-02,-3.233413696289062500e-01,2.666869461536407471e-01,2.467065602540969849e-01,4.533837139606475830e-01,-2.202342264354228973e-02,1.137036532163619995e-01,4.025932401418685913e-02,1.950367093086242676e-01,1.858390867710113525e-01,4.846266284584999084e-02,2.718203067779541016e-01,3.133502900600433350e-01,1.808089949190616608e-02,4.223509430885314941e-01,-2.212873101234436035e-01,-2.837753891944885254e-01,-7.111463230103254318e-03,1.764599531888961792e-01,5.122230947017669678e-02,3.536020815372467041e-01,4.172485768795013428e-01,2.015967369079589844e-01,2.460904717445373535e-01,3.731245100498199463e-01,-8.777752518653869629e-02,5.987655743956565857e-02,1.167854219675064087e-01,1.677107959985733032e-01,-4.162358939647674561e-01,5.137142539024353027e-02,-7.653748393058776855e-01,1.873314380645751953e-01,-3.111966550350189209e-01,-2.321941405534744263e-02,-4.182186126708984375e-01,1.354325413703918457e-01
4.359758459031581879e-03,-2.030449062585830688e-01,2.381304353475570679e-01,-1.252121943980455399e-02,8.979202061891555786e-02,-1.003316760063171387e+00,-4.036200642585754395e-01,-1.195535715669393539e-02,1.188263520598411560e-01,2.146616727113723755e-01,-3.462740778923034668e-01,3.204984664916992188e-01,1.793921887874603271e-01,-1.344713568687438965e-01,-2.464742958545684814e-02,2.930320985615253448e-02,2.938482165336608887e-01,-2.928042113780975342e-01,3.403916358947753906e-01,1.802951395511627197e-01,-1.517535597085952759e-01,2.979780733585357666e-01,-2.267528325319290161e-02,-7.798252999782562256e-02,-3.504197001457214355e-01,6.908443174324929714e-04,1.647950857877731323e-01,3.540299534797668457e-01,4.288785159587860107e-01,-3.762789815664291382e-02,3.349581360816955566e-02,5.308938622474670410e-01,-2.523363530635833740e-01,4.403561651706695557e-01,-6.810873746871948242e-02,2.794021368026733398e-01,2.118230611085891724e-01,-2.933112084865570068e-01,-2.742831781506538391e-02,1.563391983509063721e-01,4.923424869775772095e-02,-2.497400641441345215e-01,2.563267946243286133e-01,-3.400682762730866671e-04,1.795726865530014038e-01,3.958453834056854248e-01,2.331398427486419678e-01,6.499600410461425781e-02,-1.007738173939287663e-03,5.244835019111633301e-01,7.138739805668592453e-03,1.196206212043762207e-01,3.535651862621307373e-01,-1.578752249479293823e-01,4.894347395747900009e-03,-7.442899346351623535e-01,-2.839914560317993164e-01,-2.348571419715881348e-01,2.684591710567474365e-01,1.436803936958312988e-01,1.693503744900226593e-02,-1.301982998847961426e-01,7.909747958183288574e-02,1.763733103871345520e-03,7.808271050453186035e-02,1.098908185958862305e-01,1.762047559022903442e-01,2.804729044437408447e-01,-7.274701725691556931e-03,2.026543393731117249e-02,1.322865039110183716e-01,-3.930720314383506775e-02,1.419046074151992798e-01,1.049226429313421249e-02,-8.728904128074645996e-01,2.650137841701507568e-01,2.837096452713012695e-01,-1.114583294838666916e-02,-1.345572769641876221e-01,1.534397751092910767e-01
-1.026529446244239807e-01,-2.282851487398147583e-01,4.240779951214790344e-02,8.834868669509887695e-03,-5.611468553543090820e-01,-4.074803590774536133e-01,4.774795770645141602e-01,-3.012157678604125977e-01,-2.551096081733703613e-01,4.809519648551940918e-01,-1.022217124700546265e-01,5.236854031682014465e-02,3.014534711837768555e-01,4.632817506790161133e-01,-8.487396836280822754e-01,-3.810124099254608154e-02,3.410290479660034180e-01,9.294623881578445435e-02,-2.075850777328014374e-02,8.380765914916992188e-01,-1.349868811666965485e-02,-2.385825216770172119e-01,-5.788929760456085205e-02,1.649186760187149048e-01,3.387107863090932369e-04,-2.693254947662353516e-01,-2.782478630542755127e-01,3.665314018726348877e-01,1.081234142184257507e-01,6.862648129463195801e-01,4.207102954387664795e-01,5.912414193153381348e-02,3.003008961677551270e-01,7.420779019594192505e-02,2.986778737977147102e-03,4.596514701843261719e-01,6.595759391784667969e-01,-8.971397764980792999e-03,-2.400390617549419403e-02,-3.413333296775817871e-01,1.451285332441329956e-01,-3.348583579063415527e-01,1.469327658414840698e-01,6.629681680351495743e-03,-5.010624527931213379e-01,2.072041481733322144e-01,-4.606491923332214355e-01,1.899300664663314819e-01,2.938147401437163353e-03,3.555499315261840820e-01,7.132776081562042236e-03,1.668962389230728149e-01,3.186967968940734863e-02,-2.973248660564422607e-01,5.734532475471496582e-01,-3.393482267856597900e-01,-7.046496495604515076e-03,1.795033067464828491e-01,1.634212732315063477e-01,-3.181821703910827637e-01,-1.211600657552480698e-02,-1.802482604980468750e-01,1.195781491696834564e-02,2.286022007465362549e-01,2.102566361427307129e-01,-5.495379567146301270e-01,1.911769062280654907e-02,3.123293817043304443e-01,-4.472850561141967773e-01,-1.852740347385406494e-02,5.499485135078430176e-01,-8.579743094742298126e-03,6.535036116838455200e-02,-6.656552106142044067e-02,-5.441064015030860901e-02,5.171422958374023438e-01,-1.565357446670532227e-01,-2.343250066041946411e-02,-1.843822896480560303e-01,1.847302615642547607e-01
1.650795340538024902e-01,3.294034898281097412e-01,3.578537702560424805e-01,2.374287135899066925e-02,-1.590943187475204468e-01,-3.036732077598571777e-01,1.620661169290542603e-01,2.710721492767333984e-01,-4.890644177794456482e-02,-5.503768324851989746e-01,3.023555278778076172e-01,-9.836685657501220703e-02,2.569492459297180176e-01,-3.249012231826782227e-01,6.014830991625785828e-02,-1.414230559021234512e-02,-1.354803517460823059e-02,-5.210883617401123047e-01,-2.123572677373886108e-01,5.325257182121276855e-01,-8.543566614389419556e-02,-1.972184926271438599e-01,2.339893579483032227e-02,9.938560128211975098e-01,1.115197199396789074e-03,6.605798751115798950e-02,-2.363909780979156494e-01,1.064421702176332474e-02,-8.164348080754280090e-03,-3.683790937066078186e-02,6.067381501197814941e-01,2.061418592929840088e-01,1.707909703254699707e-01,2.479556798934936523e-01,-8.438847213983535767e-02,2.008431404829025269e-01,-8.025745749473571777e-01,-6.313088536262512207e-01,1.140218973159790039e-01,-2.309250384569168091e-01,3.791630566120147705e-01,-6.104995012283325195e-01,3.174232542514801025e-01,3.869034408126026392e-04,-1.960022896528244019e-01,1.952067613601684570e-01,3.181675821542739868e-02,1.164932996034622192e-01,-1.279291138052940369e-02,2.899820804595947266e-01,3.371137380599975586e-02,-5.121774598956108093e-02,1.450849771499633789e-01,3.483585417270660400e-01,5.362527072429656982e-02,6.770160794258117676e-01,1.370936185121536255e-01,3.296404778957366943e-01,-2.609506063163280487e-02,-2.162358611822128296e-01,-8.915768936276435852e-03,1.720794141292572021e-01,1.590890809893608093e-02,-1.110316812992095947e-02,-1.637361198663711548e-01,1.222830638289451599e-01,-1.277319435030221939e-02,-1.337003335356712341e-02,4.801716282963752747e-02,-6.398803088814020157e-04,1.360251456499099731e-01,5.070518329739570618e-02,1.258164048194885254e-01,7.529114931821823120e-02,2.284294553101062775e-02,1.532168090343475342e-01,5.051693320274353027e-01,-1.813347102142870426e-03,-8.257874846458435059e-01,2.358237057924270630e-01
2.683337330818176270e-01,-3.180324286222457886e-02,-4.597253501415252686e-01,-9.738073567859828472e-04,2.441689558327198029e-02,-4.200488328933715820e-01,-4.605025798082351685e-02,-2.927661836147308350e-01,7.510638982057571411e-02,1.983838230371475220e-01,-4.212103188037872314e-01,1.772572994232177734e-01,2.826893329620361328e-01,6.660262346267700195e-01,-3.198320865631103516e-01,-3.524043038487434387e-02,1.931826919317245483e-01,3.763863816857337952e-02,2.947101294994354248e-01,2.338646650314331055e-01,-4.092397987842559814e-01,-4.986769333481788635e-02,-9.374266862869262695e-02,4.866668209433555603e-02,3.886343836784362793e-01,1.221275925636291504e-01,2.192286550998687744e-01,1.391279399394989014e-01,3.405872285366058350e-01,1.090550720691680908e-01,2.243944108486175537e-01,4.955788608640432358e-03,3.342506885528564453e-01,1.986533403396606445e-01,3.709371984004974365e-01,4.789015650749206543e-02,1.605475693941116333e-01,-2.922622561454772949e-01,-8.256524801254272461e-02,3.189175426959991455e-01,-4.154026508331298828e-01,7.493366301059722900e-02,-6.718628853559494019e-02,-8.445697836577892303e-03,3.590140640735626221e-01,6.035419106483459473e-01,-1.001849919557571411e-01,-1.294103264808654785e-01,5.409206263720989227e-03,4.225003346800804138e-02,-3.774926811456680298e-02,-1.432257443666458130e-01,4.218159914016723633e-01,-4.418992102146148682e-01,-1.148436218500137329e-01,-1.596416682004928589e-01,-3.027855753898620605e-01,1.047676652669906616e-01,1.238794922828674316e-01,-5.958147048950195312e-01,-3.196286782622337341e-02,1.482068300247192383e-01,2.713055349886417389e-02,2.073096781969070435e-01,-2.460054159164428711e-01,1.326333433389663696e-01,3.521715402603149414e-01,6.343517303466796875e-01,-9.781970828771591187e-02,1.271626632660627365e-02,2.914845049381256104e-01,-1.419685184955596924e-01,-2.615777552127838135e-01,-2.358877509832382202e-01,-1.954362690448760986e-01,-3.951808437705039978e-02,1.031167432665824890e-02,-6.124105770140886307e-03,8.047550916671752930e-03,1.396292448043823242e-01
-3.129886090755462646e-01,3.609171509742736816e-01,5.276204943656921387e-01,1.901636086404323578e-02,4.228130355477333069e-02,1.053489372134208679e-01,3.565637469291687012e-01,1.701332628726959229e-01,3.184050917625427246e-01,1.296944729983806610e-02,-3.650613427162170410e-01,-3.239606320858001709e-01,4.494978487491607666e-01,-6.470354646444320679e-02,3.453727662563323975e-01,1.778045855462551117e-02,5.786084532737731934e-01,3.585664927959442139e-01,1.160305440425872803e-01,-3.731035888195037842e-01,5.794378519058227539e-01,2.757033705711364746e-01,2.805700898170471191e-01,1.944753080606460571e-01,7.202176451683044434e-01,-2.475923448801040649e-01,-9.840644150972366333e-02,3.287586569786071777e-02,1.177120581269264221e-01,4.052423834800720215e-01,4.254404306411743164e-01,1.144545972347259521e-01,6.082418560981750488e-01,2.194203734397888184e-01,-8.456051349639892578e-02,1.348999142646789551e-01,3.783502578735351562e-01,-1.131686642765998840e-01,1.123763322830200195e-01,1.228705793619155884e-01,-4.356585443019866943e-01,7.021575570106506348e-01,6.287008523941040039e-02,1.042145304381847382e-02,-5.187892317771911621e-01,2.797431051731109619e-01,3.677373528480529785e-01,1.569905132055282593e-01,-2.084566652774810791e-02,2.216188162565231323e-01,-3.001698665320873260e-02,1.685853898525238037e-01,-3.400687575340270996e-01,-1.365312933921813965e-01,-1.242300942540168762e-01,1.876314133405685425e-01,-5.026251673698425293e-01,-1.281729638576507568e-01,2.993272058665752411e-02,-6.832917332649230957e-01,1.377286016941070557e-02,6.288716942071914673e-02,2.459977380931377411e-02,-2.375077903270721436e-01,1.013151854276657104e-01,2.922323346138000488e-01,8.532392093911767006e-04,4.868176206946372986e-02,2.842717766761779785e-01,-1.202765945345163345e-02,-1.391096264123916626e-01,-5.408624410629272461e-01,-2.917259335517883301e-01,-4.753922224044799805e-01,-3.590399026870727539e-01,-2.393952459096908569e-01,-1.449634134769439697e-01,-8.032054640352725983e-03,1.193095520138740540e-01,2.919068094342947006e-03
1.322714835405349731e-01,-6.183449178934097290e-02,3.180243968963623047e-01,5.199245177209377289e-03,1.126089915633201599e-01,-2.954671345651149750e-02,-9.465298801660537720e-02,-7.791187614202499390e-02,-1.525736153125762939e-01,6.013369187712669373e-02,-2.980659306049346924e-01,-4.172195196151733398e-01,2.462854087352752686e-01,-2.751119136810302734e-01,-1.074762418866157532e-01,-2.370162121951580048e-02,4.911864399909973145e-01,-2.845416963100433350e-01,6.183403134346008301e-01,-4.555406272411346436e-01,7.353912293910980225e-02,-5.139553546905517578e-01,-1.258223950862884521e-01,-2.321615368127822876e-01,1.076222881674766541e-01,3.117959201335906982e-01,3.277651071548461914e-01,7.402066886425018311e-02,1.057998016476631165e-01,4.111428260803222656e-01,1.546864509582519531e-01,-1.237763538956642151e-01,1.599892079830169678e-01,9.036870300769805908e-02,-5.452723503112792969e-01,-4.145247340202331543e-01,5.364886522293090820e-01,4.365227818489074707e-01,-9.160570055246353149e-02,2.783646583557128906e-01,3.842073678970336914e-02,-4.106349647045135498e-01,2.519712150096893311e-01,-2.294953726232051849e-02,-2.884266376495361328e-01,1.394503861665725708e-01,6.589944660663604736e-02,-1.429914385080337524e-01,1.102143898606300354e-02,4.859556257724761963e-02,-6.517088040709495544e-03,5.878034606575965881e-02,-1.151629537343978882e-02,2.907907962799072266e-01,-2.693064808845520020e-01,1.962136775255203247e-01,-9.665133804082870483e-02,-3.134207725524902344e-01,8.661274611949920654e-02,1.168153733015060425e-01,-4.351250827312469482e-02,-9.474879503250122070e-02,2.087579108774662018e-03,1.112657785415649414e-01,-4.678589999675750732e-01,1.656119823455810547e-01,-1.115579679608345032e-01,1.124166604131460190e-02,2.712232172489166260e-01,4.935555625706911087e-03,-1.802880614995956421e-01,-3.171702101826667786e-02,3.828852772712707520e-01,-1.102017164230346680e+00,2.130138278007507324e-01,2.898418009281158447e-01,6.554760038852691650e-02,-9.601406054571270943e-04,-2.776277661323547363e-01,-1.648560464382171631e-01
3.062049746513366699e-01,1.687546074390411377e-01,1.008787378668785095e-01,4.180645104497671127e-03,6.563536524772644043e-01,-5.436026453971862793e-01,-2.948520779609680176e-01,-1.836023688316345215e+00,6.279111504554748535e-01,-2.231510877609252930e-01,-2.500657439231872559e-01,-1.562196910381317139e-01,-1.030159145593643188e-01,-6.551980227231979370e-02,3.342990949749946594e-02,1.042345352470874786e-02,1.582237929105758667e-01,6.947179138660430908e-02,-2.767584323883056641e-01,1.427073627710342407e-01,3.449161350727081299e-01,-5.839076638221740723e-01,-2.082296162843704224e-01,-7.370090484619140625e-02,7.224652171134948730e-02,4.500653445720672607e-01,4.598234295845031738e-01,-1.234514936804771423e-01,3.522214889526367188e-01,-1.331605464220046997e-01,9.890074729919433594e-01,-2.742679417133331299e-01,-2.190448790788650513e-01,3.308454453945159912e-01,-8.220692276954650879e-01,-1.653882265090942383e-01,5.374312400817871094e-01,5.567711591720581055e-01,-2.628490515053272247e-02,7.767398357391357422e-01,3.403489589691162109e-01,4.918263256549835205e-01,-4.161422327160835266e-02,-8.546299301087856293e-03,-9.968245029449462891e-02,4.475735425949096680e-01,-3.645215630531311035e-01,4.553622752428054810e-02,-7.444149814546108246e-04,3.956923633813858032e-02,1.350615173578262329e-02,-2.015213966369628906e-01,-3.875057697296142578e-01,6.098529100418090820e-01,6.891534477472305298e-02,9.955557584762573242e-01,8.190715312957763672e-02,4.949342310428619385e-01,7.545529864728450775e-03,1.429255157709121704e-01,5.492842290550470352e-03,-4.648095369338989258e-02,3.494508191943168640e-02,-3.874000012874603271e-01,-2.203159928321838379e-01,4.556047022342681885e-01,-5.437042117118835449e-01,-5.047676619142293930e-03,9.020392596721649170e-02,-4.193660803139209747e-03,-4.540815651416778564e-01,6.755304336547851562e-02,-3.118231296539306641e-01,1.588286273181438446e-02,4.248762726783752441e-01,-1.300777494907379150e-01,3.986762166023254395e-01,-2.391896396875381470e-02,2.323279529809951782e-02,-2.933686599135398865e-02
