1.147096991539001465e+00,6.961529850959777832e-01,-1.296387314796447754e-01,-4.721117615699768066e-01,-5.934723839163780212e-02,-6.417515277862548828e-01,9.348975867033004761e-02,6.675286591053009033e-02
-6.343520432710647583e-02,5.205441117286682129e-01,1.036449670791625977e+00,9.938521385192871094e-01,-1.271960586309432983e-01,-2.621402144432067871e-01,-1.928138919174671173e-02,-3.218337297439575195e-01
1.918446421623229980e-01,8.224875926971435547e-01,-1.223226264119148254e-01,-1.769751787185668945e+00,-1.194652318954467773e+00,2.114520817995071411e-01,1.086283177137374878e-01,-1.551429647952318192e-02
8.589522242546081543e-01,-3.101817667484283447e-01,-9.239356964826583862e-02,-1.406101465225219727e+00,5.429869890213012695e-01,3.965925872325897217e-01,7.909154146909713745e-02,2.366393990814685822e-02
-2.967435419559478760e-01,-1.523529529571533203e+00,1.051990270614624023e+00,-1.271828532218933105e+00,-5.085201859474182129e-01,2.699212133884429932e-01,-1.540001779794692993e-01,-5.777360871434211731e-02
3.260475099086761475e-01,8.442280888557434082e-01,-1.848006844520568848e+00,-6.373039484024047852e-01,1.128595232963562012e+00,1.853708773851394653e-01,4.020278155803680420e-02,-1.985377222299575806e-01
-5.471588373184204102e-01,2.969893515110015869e-01,1.738066911697387695e+00,-1.606884360313415527e+00,-3.286435008049011230e-01,-2.886469960212707520e-01,-6.468506902456283569e-02,-9.484997391700744629e-02
-3.110483884811401367e-01,7.137085199356079102e-01,4.629191756248474121e-01,-1.237396001815795898e+00,-3.665395379066467285e-01,-4.962224066257476807e-01,-2.053766697645187378e-01,5.495867878198623657e-02
1.210500076413154602e-01,-1.012277126312255859e+00,8.679544329643249512e-01,2.748859822750091553e-01,2.902989685535430908e-01,7.568889111280441284e-02,-3.691824972629547119e-01,-1.280303895473480225e-01
-6.213822588324546814e-02,-4.807709716260433197e-03,5.443746447563171387e-01,3.033899962902069092e-01,-1.813183546066284180e+00,6.349845975637435913e-02,-1.732183992862701416e-01,2.613787055015563965e-01
-1.182261705398559570e+00,-1.203067779541015625e+00,-6.297492980957031250e-02,5.986359715461730957e-01,2.003258168697357178e-01,-5.553259849548339844e-01,-1.923225373029708862e-01,-3.196758404374122620e-02
-9.797545075416564941e-01,-1.427040100097656250e+00,1.543510079383850098e+00,-4.331783056259155273e-01,6.935608386993408203e-01,-5.397586226463317871e-01,-2.159938216209411621e-01,-9.542471915483474731e-02
-1.328223228454589844e+00,8.630535602569580078e-01,-1.044903635978698730e+00,-2.030947208404541016e-01,1.319805979728698730e-01,-4.034268260002136230e-01,1.062202602624893188e-01,5.253949784673750401e-04
-2.930983006954193115e-01,-2.584179043769836426e-01,-1.802992634475231171e-02,3.353841602802276611e-01,-6.367303133010864258e-01,-4.319770634174346924e-02,-3.592474758625030518e-02,-7.324181497097015381e-02
4.157857894897460938e-01,-2.369356304407119751e-01,3.310206234455108643e-01,3.019230663776397705e-01,8.836069107055664062e-01,-1.817092150449752808e-01,-4.627881348133087158e-01,-2.026906907558441162e-01
-1.238347813487052917e-01,-3.505515754222869873e-01,7.038538455963134766e-01,-1.299086511135101318e-01,8.984913229942321777e-01,2.026080191135406494e-01,-3.620540499687194824e-01,-6.030390411615371704e-02
-7.900302410125732422e-01,1.768407076597213745e-01,4.691266715526580811e-01,-1.309414982795715332e+00,-6.967531442642211914e-01,-7.186785340309143066e-01,7.516474276781082153e-02,1.240915581583976746e-01
-1.691356748342514038e-01,-1.544465065002441406e+00,8.851678967475891113e-01,-4.640017449855804443e-01,7.365182042121887207e-01,-2.159939706325531006e-01,-1.894402205944061279e-01,9.085322171449661255e-02
7.511147111654281616e-02,-6.816110014915466309e-02,-2.530578337609767914e-02,-2.604887485504150391e-01,-1.919956356287002563e-01,-2.315787225961685181e-01,-1.498904079198837280e-01,-2.569681964814662933e-02
4.262952208518981934e-01,-8.175976872444152832e-01,2.274708896875381470e-01,-5.869996547698974609e-01,-1.549254894256591797e+00,5.485389828681945801e-01,-1.546332240104675293e-01,-1.843823790550231934e-01
-6.143306195735931396e-02,7.976608276367187500e-01,1.016558766365051270e+00,-1.402262449264526367e+00,1.573959350585937500e+00,3.379635512828826904e-02,-1.281327307224273682e-01,-8.637012541294097900e-02
-2.027833759784698486e-01,-8.772575110197067261e-02,1.825815916061401367e+00,1.938554644584655762e+00,-3.743329942226409912e-01,1.563091874122619629e-01,2.389202862977981567e-01,2.328042834997177124e-01
-1.756875753402709961e+00,-2.741681337356567383e-01,8.442410826683044434e-02,2.390590608119964600e-01,5.009049177169799805e-02,-1.074484083801507950e-02,8.364216424524784088e-03,9.962747804820537567e-03
5.974526330828666687e-02,-1.032581552863121033e-01,6.457283347845077515e-02,-3.282136619091033936e-01,-1.952076107263565063e-01,-9.586759656667709351e-02,-1.837239861488342285e-01,-3.899738192558288574e-02
5.615267902612686157e-02,-9.714045524597167969e-01,-9.941605925559997559e-01,-8.626084923744201660e-01,7.820025086402893066e-01,-7.996117323637008667e-02,-2.178502231836318970e-01,-7.937239133752882481e-04
-1.857610642910003662e-01,-1.363552063703536987e-01,-2.683686316013336182e-01,-1.069967597723007202e-01,1.272080186754465103e-02,-1.523078382015228271e-01,4.568104445934295654e-01,3.424500674009323120e-02
-3.572266548871994019e-02,8.714556694030761719e-02,4.930765926837921143e-02,-2.407787889242172241e-01,-1.336417198181152344e-01,-1.055191159248352051e+00,-1.788199692964553833e-01,-6.057300791144371033e-02
7.581886649131774902e-01,-8.731907010078430176e-01,6.724937558174133301e-01,6.164045333862304688e-01,-5.533140301704406738e-01,5.649827718734741211e-01,-5.375042557716369629e-02,1.422587037086486816e-01
7.950672507286071777e-02,-9.381968528032302856e-02,5.365432500839233398e-01,9.185918569564819336e-01,1.035806894302368164e+00,2.237921208143234253e-01,1.933136731386184692e-01,1.030369475483894348e-01
-2.424770742654800415e-01,-1.047053575515747070e+00,-1.084312915802001953e+00,-5.859430432319641113e-01,-1.169167272746562958e-02,-1.049935519695281982e-01,6.421177834272384644e-02,-5.238569527864456177e-02
7.891563177108764648e-01,1.119349002838134766e+00,-9.359897673130035400e-02,-1.226596593856811523e+00,5.355800390243530273e-01,4.496763944625854492e-01,-4.479492008686065674e-01,-1.357493698596954346e-01
-1.294063180685043335e-01,1.115532875061035156e+00,1.490008354187011719e+00,-7.435680925846099854e-02,3.142856061458587646e-01,-5.830968618392944336e-01,-2.231924831867218018e-01,-9.378173947334289551e-02
-1.308436598628759384e-02,1.077189326286315918e+00,4.544619321823120117e-01,-2.422327250242233276e-01,8.792636990547180176e-01,-5.802723765373229980e-01,6.699103978462517262e-04,1.072301343083381653e-01
-3.236327469348907471e-01,3.046385347843170166e-01,3.300443887710571289e-01,-1.843096315860748291e-01,-2.144723832607269287e-01,3.893760144710540771e-01,-3.031535819172859192e-02,1.232761237770318985e-02
-5.704892277717590332e-01,2.106027118861675262e-02,4.290793836116790771e-01,-1.061643958091735840e+00,1.091288924217224121e+00,-3.748216331005096436e-01,2.340180426836013794e-01,7.560435682535171509e-02
-4.089850559830665588e-02,4.415822029113769531e-01,-9.659725427627563477e-02,2.574938908219337463e-02,-2.487483322620391846e-01,-2.392707467079162598e-01,-2.915655672550201416e-01,-3.955401480197906494e-01
-6.281924247741699219e-01,3.324816524982452393e-01,1.443987935781478882e-01,3.242838978767395020e-01,-1.154181361198425293e+00,-5.260499119758605957e-01,-1.582749187946319580e-02,-2.338384389877319336e-01
-2.513518556952476501e-02,8.072655647993087769e-02,4.425571486353874207e-02,4.960518702864646912e-02,4.277200996875762939e-02,-2.348685450851917267e-02,-9.707328863441944122e-03,-3.118785331025719643e-03
-2.675648033618927002e-01,-6.395188570022583008e-01,-6.077535748481750488e-01,1.772336959838867188e-01,3.686896264553070068e-01,-3.929299861192703247e-02,-7.440723478794097900e-02,2.006851583719253540e-01
2.146801948547363281e+00,-2.655534148216247559e-01,9.454821050167083740e-02,1.883193701505661011e-01,-4.059287011623382568e-01,-1.827419549226760864e-02,-4.390477389097213745e-02,-1.916641183197498322e-02
5.363289117813110352e-01,6.697648763656616211e-01,1.192193746566772461e+00,1.371667027473449707e+00,3.601858019828796387e-01,2.441495954990386963e-01,2.398510277271270752e-01,7.104685902595520020e-02
1.277778893709182739e-01,1.092704892158508301e+00,9.344726800918579102e-01,3.644590377807617188e-01,2.474231421947479248e-01,9.283772855997085571e-02,-9.459729492664337158e-02,1.443888545036315918e-01
-5.111471414566040039e-01,-1.781213760375976562e+00,-1.639099717140197754e-01,-7.972790598869323730e-01,1.098412871360778809e+00,-3.093189001083374023e-01,-2.128253877162933350e-01,-9.899573773145675659e-02
6.816183328628540039e-01,-5.094423890113830566e-01,1.091488361358642578e+00,1.161137580871582031e+00,-1.239165186882019043e+00,2.272374927997589111e-01,6.609070301055908203e-02,-8.838414400815963745e-02
3.667830303311347961e-02,-8.542720973491668701e-02,3.903760388493537903e-02,-3.381093740463256836e-01,-1.713791638612747192e-01,-9.022151678800582886e-02,-2.034372687339782715e-01,-3.597992658615112305e-02
-5.513674020767211914e-01,-1.093807220458984375e+00,2.528648376464843750e-01,1.305556595325469971e-01,-4.022553563117980957e-01,-6.640590429306030273e-01,-3.501703739166259766e-01,4.484434425830841064e-02
-2.074599564075469971e-01,4.332909882068634033e-01,-4.186427965760231018e-02,-1.774052679538726807e-01,3.529503047466278076e-01,-1.008954644203186035e+00,1.122547090053558350e-01,-4.950624890625476837e-03
1.085385680198669434e-01,-4.547212123870849609e-01,3.171338886022567749e-02,6.243813633918762207e-01,-5.594516396522521973e-01,7.739366497844457626e-03,2.877689301967620850e-01,-3.993126377463340759e-02
-1.389056205749511719e+00,5.007708668708801270e-01,4.729000627994537354e-01,-1.052802443504333496e+00,-3.237425535917282104e-02,-5.463017225265502930e-01,2.263189554214477539e-01,2.746105566620826721e-02
-1.048848330974578857e-01,7.686055898666381836e-01,-8.288225531578063965e-01,7.415819168090820312e-01,7.165927290916442871e-01,-1.356069184839725494e-02,-5.484990775585174561e-02,-7.953647524118423462e-02
-6.761015057563781738e-01,-1.432906627655029297e+00,-3.284311592578887939e-01,2.013732492923736572e-01,-6.005595922470092773e-01,-5.795290470123291016e-01,1.588244736194610596e-02,6.664747744798660278e-02
3.233915865421295166e-01,3.575679361820220947e-01,2.019992768764495850e-01,-1.650735855102539062e+00,3.881037533283233643e-01,-8.201666474342346191e-01,-1.910441555082798004e-02,-4.583137109875679016e-02
-2.003228664398193359e-02,3.014834821224212646e-01,-4.614830017089843750e-02,-2.530703842639923096e-01,1.718036383390426636e-01,-3.565391004085540771e-01,-5.668504238128662109e-01,-1.189481988549232483e-01
-2.537189126014709473e-01,-1.532539963722229004e+00,-2.870045900344848633e+00,2.037667334079742432e-01,6.013268828392028809e-01,-2.224979102611541748e-01,-4.410552680492401123e-01,-4.058457016944885254e-01
-1.092869758605957031e+00,-7.038202285766601562e-01,5.230306982994079590e-01,-3.727853000164031982e-01,-1.786374092102050781e+00,-1.220152527093887329e-01,-1.686910539865493774e-02,1.001532226800918579e-01
