5.002683997154235840e-01
1.913077682256698608e-01
-4.648084938526153564e-01
-7.958451285958290100e-03
3.260009586811065674e-01
2.713534832000732422e-01
3.605458438396453857e-01
1.659848690032958984e-01
1.513818800449371338e-01
-5.897399038076400757e-02
1.296692434698343277e-02
1.756329238414764404e-01
-1.544078290462493896e-01
-4.827723503112792969e-01
-8.768371343612670898e-01
-4.072946030646562576e-03
1.390629261732101440e-01
3.886143863201141357e-01
1.570148169994354248e-01
-1.256272792816162109e+00
-1.849516108632087708e-02
-3.015102744102478027e-01
4.228167235851287842e-02
2.774404287338256836e-01
-1.006777957081794739e-01
1.825633645057678223e-01
-2.365928143262863159e-01
-1.013563647866249084e-01
-1.479206830263137817e-01
-5.628663301467895508e-01
-7.534652948379516602e-01
1.108757257461547852e-01
-2.844383120536804199e-01
1.536527574062347412e-01
7.422602176666259766e-02
-1.358698606491088867e-01
2.044795751571655273e-01
1.070951372385025024e-01
1.142081022262573242e-01
3.147533237934112549e-01
6.347680687904357910e-01
2.824241816997528076e-01
-4.660065770149230957e-01
-4.927906207740306854e-03
4.174264967441558838e-01
-1.052727401256561279e-01
-1.380474418401718140e-01
1.038537248969078064e-01
1.075377594679594040e-02
7.967768609523773193e-02
1.152794528752565384e-02
1.948837488889694214e-01
-4.875434562563896179e-02
7.876089215278625488e-02
1.448591500520706177e-01
3.329940140247344971e-01
4.790005981922149658e-01
9.038198739290237427e-03
1.492654234170913696e-01
1.854752451181411743e-01
-3.331439802423119545e-03
3.333939611911773682e-01
9.755248576402664185e-02
-1.163391247391700745e-01
1.182513609528541565e-01
-1.397497504949569702e-01
2.172394245862960815e-01
-1.323158860206604004e+00
-1.418554782867431641e-01
1.348026562482118607e-02
3.372038304805755615e-01
1.212425157427787781e-01
3.691304847598075867e-02
4.821399152278900146e-01
-1.637448966503143311e-01
-6.785375624895095825e-02
1.396436393260955811e-01
-6.341137457638978958e-03
-2.208500057458877563e-01
2.518724799156188965e-01
